TOC,GammaRay,Resistivity,Density
2.3253212257860802,103.61786135660815,17.168075683785013,2.389235972856011
4.208562741391569,178.77756915930925,16.445683300537713,2.2332995180615214
2.3099699896919597,116.71197362595224,9.58332728216624,2.4594497094955243
9.388281079716098,278.26304689884705,31.55543550383722,1.6825839423215974
6.2866132487487585,220.98434094579477,24.394517482662387,1.936433710548143
2.1195451730558235,120.71499837715743,10.879969478059131,2.4782690983518045
4.289372472971209,191.2600437531035,20.32667906041605,2.195795579499755
2.91847921311069,116.31543490767898,10.820757685931474,2.3240949549094694
0.9642176520132746,59.21168296125476,6.54357997905491,2.612014819078452
2.332028544253998,131.62523877284374,15.886444155629427,2.3890420913440638
2.8190230427644893,122.02049422680624,12.015613896407313,2.3691316709408627
0.3892995224771665,71.6241434416006,4.435032756404317,2.7038847267661974
5.1766802353331745,184.18776859498337,18.42335168239602,2.0775032102093327
2.572573729184348,125.80592163543041,10.095137132246542,2.438012472274156
7.012108544586951,215.82206405815288,26.423974109736825,1.9503096401212843
2.1519532454876837,157.52771847934451,9.495005999918922,2.4185506838198796
2.498630664714148,117.02772797193543,9.499942485826287,2.384962701208274
4.341144541029319,164.11185073332052,16.30833323499837,2.1233976926248803
5.620028455936751,184.88451327224794,19.224257114717698,2.0765961097865198
2.382476852608163,120.3109170232124,9.479960573263638,2.28763605323214
2.6112805283601532,131.5872859787991,12.04602565298186,2.394983660242873
1.0568972454118786,90.56386208569953,10.890625236205889,2.54139580822965
1.945216589263328,104.95431942439775,10.92835710944816,2.481631879444308
1.4354820479073194,82.42278291598909,7.717300111345509,2.4981483366372554
2.3613808375443464,124.96543216590918,11.516199012067414,2.42067438483199
3.8304025914259654,151.05318755091344,14.82163119990257,2.3174632814634837
8.286129376502213,246.59222642025225,27.46007683688093,1.8029626530753127
1.4471804529171834,82.21488630693386,6.929222440371181,2.450550895053568
5.672552524803361,194.2439140833234,23.98789026693448,2.0452707817895215
4.786899255272339,171.3703028798734,16.416653693133817,2.189868106212462
2.2934502760277287,75.15017853386891,10.268328586036503,2.379322867106395
0.6561838916304235,82.941882072994,5.83974223911773,2.5475494751912438
4.6855071591828,178.67570710735197,16.93353633951999,2.256733917935077
5.5309416500019735,189.7170114341835,18.608180454841442,2.0467341071725063
3.3446295611741106,146.92356831375128,12.719153930217722,2.347498405905276
0.8533511398565705,81.85937168934521,6.835891610156471,2.570009544017678
0.6581439698716106,71.15530477408271,4.033887684236645,2.562443227091668
1.1932102800718678,85.03260724161686,10.26954265704142,2.6431881692720958
1.8464709798437997,98.89545880898703,15.73604835226286,2.501945367352097
1.1776229205306112,93.97861894675495,5.895786512989923,2.537494351264863
0.6291810293157297,72.97247753100278,4.481928493834416,2.5893186333264775
3.225444132452661,151.18224593517476,19.77791621949177,2.4035264992019663
0.8199579713572964,77.74954992839416,4.515932771883806,2.6080421080190037
1.732706511795513,96.03246114977478,9.230769993917006,2.475325808433894
2.8895345170097375,139.4115193027607,15.011348462267744,2.294262095690547
1.2753129548129125,89.58932634402895,7.095145411509728,2.488152124920267
0.5317289426969046,64.94280394166252,14.372414881481522,2.60938366254899
5.103947848860296,174.09646157602822,18.523771642152226,2.174550749596335
2.229927108547748,131.57697732952823,10.441469097064136,2.4722852600902834
0.19731423279119237,75.8582306063657,7.4239966958126,2.5831618603125874
3.202354606829709,141.85190839326756,19.489613267994372,2.3557965348164456
2.2957907646087734,104.53910439958716,11.525905941419087,2.3552643508617743
4.379742679737943,203.3633913229638,16.662670140298736,2.1767831167733966
2.495471491768156,145.2691245199878,11.284493958921113,2.4390490025424785
1.2779811845371334,109.0954770110919,10.015377024920301,2.4859728859297427
1.519547393661272,104.33300313543742,7.814068600276759,2.563422319304154
2.2796985970024224,113.00919991100407,10.035371848086712,2.4258970964758206
0.2271115798529817,76.48882765937476,6.814809091599291,2.5689500723573397
6.437231152269974,225.25887056246592,25.202310857410147,1.9669684621985886
7.556876029137675,253.54094305224302,26.09490538701753,1.887959067554958
1.4527338971746542,89.86518361261867,6.4117379455829,2.456900050657534
4.488149518527654,172.10032788976838,15.762426182783171,2.2446696058071733
2.122029676466086,103.05994602851256,8.631719155380097,2.456877660161195
5.194450833698334,202.30195510872343,18.875647616194357,2.149055594981242
5.775169587380355,201.1360558517127,19.397754236046072,2.1541682858038844
1.454085707768876,129.51676637624422,7.658599838986252,2.5326252414669144
5.279250495259111,183.94999023231048,23.473524825974867,2.1401414250466493
2.321753093216701,120.56677940228263,13.687161443906657,2.3894489179419014
0.9833253792852434,110.99303779766443,7.13838258343878,2.5739019265538774
1.8395780774777764,93.03727439388794,10.05186333496275,2.4542608376004145
4.018317271077441,178.11461556567352,20.830431515743044,2.2696875821433142
1.1853553288527898,74.80990473747501,8.606610300111925,2.5357799940937853
3.309001505298172,144.08433373632514,12.455106883684914,2.3227765359216894
8.830557691436569,279.57222930836485,30.184155275547948,1.7735567608465095
0.5437367115378466,71.03322544702155,10.764175013543595,2.574431265050588
4.793476629229722,202.3703621001894,17.16890520611618,2.1230106203349024
4.780268827515992,199.570695627892,18.58019375523648,2.2042751112289083
1.4333847285244112,106.61559582675972,6.412740897103267,2.484137208220869
0.7757841674051644,78.1644600361488,6.759242213869424,2.611732101291339
3.707798691923343,127.67429172662796,13.236526100239617,2.2613145306228026
0.37845722894583234,79.92164663834001,4.72730820656815,2.5877205912741172
7.031726871450592,235.38464368388628,24.364184363350752,1.9747291644741316
2.2870018334545756,105.82897103002921,10.056761547879542,2.3926046896926194
3.7935406135679868,158.40586337552213,16.968109755389825,2.243553670177251
1.1963817895436444,93.2359038044254,6.723198884066232,2.561073939604641
2.080674437348896,109.55614440487324,10.36807494620163,2.3761377291563752
0.3695169798248119,75.80552473297512,3.811301920564753,2.6017735276531537
4.266716195374577,201.85810871782306,19.43437019897415,2.20721581354687
2.1985670479123853,110.00616273024649,8.651461917464495,2.362512816436131
6.9425260009284955,250.29890053353398,22.949375814329883,1.9819234808776587
0.7730120513408774,114.04618971270472,6.192913200589253,2.6159816552765105
2.832144042371832,137.89123055141766,13.03273225383988,2.336159554055972
10.352013177207489,322.84956062066993,34.65145229395198,1.6276120959392477
1.1516303805638854,105.07996395015097,8.449683842856617,2.5347330046035954
1.0422206288136722,87.57400098500611,6.502810435584594,2.5468425968679678
4.76900415061336,185.48615621405352,17.10947144908188,2.2074589096122024
4.610927877912254,155.3848671862333,15.99763937972607,2.2222253018593414
2.653393201542718,125.29618979818301,12.362846720373565,2.3273737983550036
3.5119830129135248,169.35777030112587,16.77872862667612,2.306628874770531
4.446545701955646,172.5179801261266,19.382260627767803,2.1987694917358
5.7887517166300775,234.58243343159577,21.91492336064467,2.129968930530445
1.3940884306270107,96.2870154555415,7.043796292383712,2.503600320751637
2.083568948983511,124.58494297395649,8.975754918294006,2.4396336302952757
1.9371939636733884,96.86088362277701,10.350463073852108,2.4367104992997217
2.0826101973615825,109.49266195250905,10.156840017425061,2.4249666433458588
4.121125872824083,157.73439180982749,14.990081707780593,2.1027611364505563
1.9275116783182158,109.74211757722605,8.518289135646542,2.459281008562458
2.679994695596197,137.5292899450911,11.255170807894938,2.33651985457525
5.522444250779721,190.1078144498594,19.974423752560533,2.0739402115705823
4.558940042448009,156.6770313035651,16.165784304969517,2.3384299423830277
4.511804462979913,173.7045505481789,16.281451413830183,2.1755316786081917
5.132921964410721,198.9697195579945,19.315459818472217,2.1909202596734567
1.3361320736273006,116.6280961523942,7.884631501955702,2.4916829533054683
7.487488614747015,229.38395764146557,25.877057490816274,1.8059916970503087
2.2888820390751428,89.57225245599842,8.9132856260983,2.3911955329433967
1.9273481866905828,100.51285889341773,11.668293400428123,2.501901510465803
1.7929570026431494,124.96710951417278,8.506653066290717,2.454477721943813
2.24502995513631,98.72342952179056,9.735699938775666,2.434543501573097
3.840353953775205,147.92611520259885,15.73449311794813,2.2846092798351836
1.007013435743238,109.185209253247,5.043092207275601,2.5616236148321723
1.45332840314202,92.0894075476666,6.607745320374531,2.565807656955567
1.0271630658299093,85.24850517270131,8.87681592775536,2.553996108322879
1.8130152607667909,108.40362031035545,8.037658272529896,2.5108481287342737
1.7040345944853614,114.31287824259175,7.926895210940644,2.542241175579217
0.4188848712512866,68.26288868653992,3.738793120621491,2.645234384649231
3.406503334071043,117.63001251394451,18.41200944751352,2.2293809398395767
3.629048861328795,148.99436957218683,14.176311156399581,2.274179899951588
2.244384323483269,121.50797383732765,11.062094770555149,2.4280588581939386
4.277559400401132,124.35070322147483,18.695528870083177,2.1680258709203284
0.6393263728460491,94.9328061686832,4.262398578148365,2.6071791749687274
2.4215655013184114,117.41974709963759,10.609824928159473,2.33866859779983
3.992450845554602,134.93460955307827,15.240114029362413,2.3351110096025387
8.586408562279873,267.7277536721442,29.672632206840113,1.7056947388763528
3.4375751928026195,172.08794213405133,14.457782545632245,2.3093600559194756
3.648602098303578,163.06772164945264,13.250268828900499,2.139767465842306
4.40666745294431,172.57405025659222,16.20039464306964,2.245582731217731
3.7591207596180203,152.38784157922518,13.541657177759992,2.2261490103094137
2.179828213735128,81.55831133645387,8.606614786807006,2.4446354707600193
1.521734627330876,97.33700836610633,10.131177192388776,2.406130352164278
2.828392520201896,145.68145958584097,11.273457817593371,2.331360443498018
4.547311387527358,160.81471267459463,19.84068798934441,2.2427827389814343
3.519811712772673,156.56973231177278,14.274767422351266,2.3020393972061526
6.776807896088375,217.7600153494119,23.612737644609773,1.9377581725545985
7.797697330558634,263.97805354688535,25.617001369972566,1.9039825551974086
3.988632199858151,139.80971501758617,14.099216145043885,2.2330681130674455
3.297910574609012,148.03090218135534,18.354142592910456,2.3887416503313856
1.9950606004715734,89.51241195959523,8.01514811849567,2.4850894765468468
2.657824579665998,102.95148505401929,14.57047296964762,2.4587929509697015
0.20553224195530045,58.01113329844686,3.5665000605405313,2.596207422677238
5.005744700230474,180.5579593554703,19.446042294328993,2.286814239196885
2.7419297949949435,130.212539964075,10.591082926624313,2.3182134002537516
2.2968184405073737,102.89254604621729,14.257437902394248,2.322130849436582
3.7489025770362026,146.5734154529901,15.148014642853896,2.3568352266128083
4.368261396459911,168.2424728478374,15.96930831588688,2.222874852109574
0.9682181540441257,101.27557352855419,10.044139431190013,2.502939844067386
3.058188946230262,153.16072877453075,13.83619714142092,2.466566857954884
1.0796255366688998,88.62278642868168,6.037621528523424,2.508586866373201
5.196750263226323,212.04714441489983,18.21612946486691,2.1294507817881496
0.4069568401209548,69.02645979661128,3.251436903609515,2.637197461861915
0.7221812405789557,111.23341944825688,8.695532907643672,2.5265331182045894
2.059737863301637,132.61450888142238,8.470101081126591,2.4754699381929455
2.7032932333496307,121.01122134571978,11.24372879785161,2.336822894560711
3.8912733895051463,147.8684131850674,15.712920977954225,2.2142670362806998
0.9702325032715773,80.5746739496789,6.733994535324767,2.6274005111259537
2.089490487316062,128.58086256401268,8.802739248874904,2.5142525641959783
2.6239284278336306,113.65682186076504,12.805472874177099,2.3885366019570795
3.9700577267867514,168.14606272220843,14.427873506246042,2.19496684479095
0.289558509209776,71.76527473892016,4.614327282914746,2.52219715396087
1.473379948435015,116.74391317425597,12.18969613360083,2.488991116260001
2.3901221019233034,105.36100509466569,13.553344370228427,2.4334471854040554
1.8514472830133548,101.13723674558058,9.938916239918408,2.468322370853809
1.3025654306538954,80.53324865288401,10.189860761967747,2.483157436462386
1.3031120322087175,109.63076059800247,10.31947181620971,2.5874135547441792
3.929134142889982,189.58446387901665,14.450677287883792,2.289233722665605
1.7444632544933056,113.790396534569,9.517269114070235,2.481692637698673
1.292484880926149,105.68676394408014,6.048030331389378,2.492717442471744
0.7534339541404929,68.78306955560748,5.770539733854257,2.5255007098614732
2.906498350105154,151.71118107824762,12.27569088386675,2.3459058861475426
9.825692182032387,292.5650792339139,31.646125685265048,1.5853896862440886
1.61994953311489,100.81251726297982,10.055369860554581,2.5639074779807896
1.5507877952386266,88.8573486143099,6.729585867485098,2.4721870420092786
3.25999342775317,136.94272355818475,13.209718769854595,2.3282294071607796
0.24700479317639423,74.52753917907292,2.8583749409161405,2.528801461993652
1.7127572210466042,123.54748509953401,8.33009132722324,2.4989015928766927
1.943453697050948,91.7047350721755,8.165780454358663,2.497772780153754
0.637974410249028,64.28029953980479,5.00831345574953,2.685402115682939
1.0507193861019022,89.75458533157476,10.07832155176477,2.6096129994912407
2.1835205923772465,113.6400747263016,11.125214813702836,2.4421773174518093
4.14661983183577,168.4181416395478,16.021118779719103,2.2127880003782656
2.0135547226081947,99.69452741666672,8.43609303210768,2.423522460757043
2.8516933796860497,122.90817602072447,19.13787859266099,2.3800267739769443
1.17548820427737,74.08992928083528,7.337847099981575,2.4924307185549286
1.677117194599859,108.68754022217736,10.714609257159456,2.432292768070058
5.044985985550302,177.80482125778622,20.383816536727522,2.1431534647252786
0.9338917870756964,93.17784066969813,6.993642266444876,2.5354714691706506
1.6021755979069292,110.6340992189738,8.805160237646863,2.5243525764322303
2.135549278277692,116.74465625550891,9.66501383109522,2.3719081949401195
0.9110944297702238,101.12882047659632,9.083656085151683,2.5130614764314965
1.9147477203651164,119.06262335384082,10.679897634045172,2.459840777542805
6.351281183134621,238.9100949243907,21.325257007537658,1.968008713872569
9.220657531383264,279.0227617378007,30.59057997172304,1.7080907347132244
2.0639077177100846,126.47227745102347,14.13746599988073,2.379620858314388
5.751320291257349,208.69608637820846,20.601246622970514,2.0336562612638187
2.914162091094505,131.24519576279647,13.43053179075504,2.414851509873224
5.700169514489935,229.30210341382855,21.259080566086634,2.1419960943570513
1.1352569406366921,77.46140307237444,9.878786099132029,2.5251839238476053
2.8197789902891075,130.88439907890933,10.654265285399141,2.4307712567559134
0.8714364027956827,84.66919863017661,5.696754948767914,2.552789894058019
2.342862502662844,115.24821527615296,12.119017457552532,2.3756116957728457
1.1778117136609814,101.65293236704225,6.5151610877575745,2.5978030905592813
0.1442946705449778,87.73697203546834,3.15330401313419,2.7800491339639546
1.0768059671475418,103.28059602880782,5.302419299800303,2.692489188993709
5.413418311604883,178.30478266199538,19.76419581921263,2.2085647260170296
2.041361735657424,99.14213065066329,8.713960461813452,2.361652022555184
3.415789353158999,159.77598352153262,12.977748492273427,2.3691674952272317
2.468250665178399,107.81835815704147,10.862202988215406,2.452617484669848
5.366320786672265,192.75658793580698,21.2720853518708,2.076358502017515
2.6873113320724036,111.32666953819039,10.20001501634539,2.4244560965736293
1.49019506540425,66.76899254260618,8.967143000552618,2.5317906176518723
5.7975662803514885,177.93857263605673,19.941561315688674,1.9840098954405252
0.9574142998501015,73.56278773850266,9.074152916329236,2.51774621957309
2.2810031207236237,126.84120230659128,10.521459350773004,2.3678697798431534
1.5689933575287571,101.46638052304021,7.249434818086512,2.590495488405429
2.6061572661245456,129.34982770606175,9.908949796465537,2.5066604337277636
3.701818098788462,158.85392613166096,16.069786950231993,2.3465617875591493
2.324685587901162,117.00623343328556,9.362324155359971,2.5329220714647347
4.16483544957774,181.1031639995615,14.845667927939932,2.244336424710449
2.1784451508066507,116.58579253605377,9.701408977380298,2.4514069484131524
4.259269448140072,168.86684314550527,16.54542067362463,2.22372368552275
0.754052133252868,103.47091639073659,4.917421338444944,2.565798787095291
7.637054952781293,246.17839577165353,25.797028368228037,1.9316582431710092
3.567738145145078,153.0215417587192,13.267354562851933,2.200757687501926
2.0120655588591525,114.12440300516349,8.812362459891201,2.3609943043017494
5.128265398503843,208.52912819034592,18.82130999012577,2.1174841620116918
1.0195201965137488,102.85154466871852,6.0209113666151675,2.507898779121496
2.563131680741993,107.58730668736057,10.569572366202804,2.2913238165237235
7.819071939032348,242.4842463297122,28.737830727284873,1.9464783035182176
1.6621863559935681,102.88870979167146,11.59288549402121,2.6105151187961084
7.089968640542063,239.08000696390903,26.571610437763447,2.0028013760402583
10.457201042936338,350.00282234675916,34.68787029996132,1.5963415158788319
1.7237148155686373,112.97600832063132,10.259538491294002,2.506597762622246
3.8646587167317814,156.51732088647123,17.714180173343408,2.2718215691373014
1.8118334456814789,115.1379512894992,9.503811127574826,2.4554112025933694
2.888650551704671,111.40851498148203,12.18273754307268,2.284728256053207
3.5149411483662676,153.59415958574812,14.55928446989344,2.2787717745735945
3.247539147357072,150.41009636008923,12.298261154381665,2.341811612472923
2.3649421459988615,87.92489133798145,13.423007487889443,2.381069601334707
1.5769848126436599,85.72593067155046,8.22402702969287,2.5168471631528235
1.6816329102600203,99.77334082313794,9.774989993060288,2.514383615406333
2.0186763995195833,96.07295528592071,10.358314152185217,2.4229946655376446
3.893794557387543,156.1084469422918,14.882861953326294,2.2449890697597463
6.3376231889620005,217.9681496648235,31.519776365053616,1.9339177990706178
1.1135754931183925,66.59592737210394,10.177497388879072,2.559121000586246
1.3648705685944944,94.10643586512917,7.449094956723606,2.4855613634821903
1.4040485660714794,102.61013010094369,8.26629088291061,2.483453907617425
1.200955062834895,112.41222275646308,5.792927090721091,2.612630155408539
13.427527219171843,373.5008786107685,43.747755392498554,1.2658144337502841
7.7756908094768304,239.186378146266,25.359182549761233,1.949976092995325
2.5662024790527362,132.03735464726242,15.583472279508381,2.452999496193863
4.290811261853482,196.64136476052568,16.097529848717528,2.2348409714612476
3.537938002391559,140.74530412380798,12.98552090375821,2.330559508461844
2.4569797074726862,123.58212673847609,9.718413021684473,2.405238147366714
1.0237072135940803,78.1358009670609,5.6688311400861,2.5461577019948054
1.5982310427361552,67.8718428523512,8.694779695865535,2.5956915012407933
2.322018056318192,103.19735398855572,12.164077055337431,2.4304002467372268
4.918131893629663,194.89382860406008,20.45107711930587,2.1721491465946356
3.0603334112117646,133.54165181757068,12.69177763674264,2.319945489572422
1.5184686924853446,91.62354658270543,10.309444295792792,2.5055253628614387
5.096925215995592,185.04250513248928,19.453504974743765,2.10282237080602
2.3153957156197733,110.64340025431623,10.088518622307653,2.393251897629908
1.7949177096057727,80.74172930958682,8.352545806865832,2.4826461009580996
1.9894412192851396,90.61622472986141,7.985900894684685,2.445939746730311
2.7179321797169624,123.34734320945249,12.375914332128641,2.363911091171236
0.3785057282058333,63.539339491520565,6.28509108693709,2.56750976175767
1.1609034243967957,64.78142173623803,9.804523470349658,2.5520735975808897
1.1373643643754732,97.8942245843736,6.753833457552487,2.5376363511153444
5.031007041265825,198.28002983567816,18.05721061677554,2.1312395599523666
3.266792188788489,155.3758865715605,12.07558339274528,2.346079816178195
4.1995762441778135,166.63626392218123,14.752103127011603,2.23246537270176
0.40664457637472273,86.30775571169372,3.96821824724133,2.6041224353323313
1.0637457610748815,80.6790474843676,6.394547061970397,2.600923161108737
1.1109867177953006,68.5686158286286,7.9999381152557305,2.5945555458220375
3.469311971601444,132.56804600566758,15.01770293682432,2.3393350471183654
3.89360607685776,190.99938182438598,14.586387435592286,2.249182077750379
1.5026640792815238,90.37821939554695,6.795336463297118,2.4761256186000704
6.203381794241758,198.41031885907978,22.892840357870963,2.101995863655341
1.8776602292928308,106.64637450021752,11.598166773530824,2.542407768763697
3.765455786521679,170.1479333903507,14.217292088442495,2.359420907013144
1.607397705572787,107.35079564769352,6.854261150973915,2.4003716111124467
4.3198097038249195,168.54663720538554,16.046303980748146,2.253150751196806
6.9067360857346225,245.60665009166172,25.646056907771445,1.9119974025058566
3.938102604254361,159.37424465326674,13.832910925449763,2.2980840795437554
0.4403078373863596,53.75247727874583,5.391117816435825,2.660176634491623
3.274951069705319,129.500757684496,13.173756864083538,2.2815578783822947
1.854098722468787,117.22777774390084,8.955889453316617,2.4942454768620546
2.1169900635935446,92.60560820920492,10.82837639271531,2.4419729636336336
1.3541339849274312,86.68727600721557,6.210685533591012,2.5217483560313205
1.8992703861693858,117.63701437404126,8.420668253903884,2.433155084934928
3.7128935896432753,143.92869925014978,14.16351635803702,2.2673639565472947
0.6513495233557054,93.72076298113683,4.802879122835961,2.5660612446780324
3.33553194955444,133.55870666699988,12.561517880294108,2.309206218370178
0.9180395343412036,71.45978354595793,5.037721495185211,2.5195022415649126
4.2006333492171235,185.15800776130908,14.61039394644034,2.20765410492526
1.5065424846947895,76.93499304551793,6.6468996967498475,2.4638949503446974
4.576632257802535,136.29795021033786,21.275937539699644,2.1641640798369943
1.187334062662341,77.10584653753554,5.737592087242357,2.45057983323278
0.8974438414507089,81.61193561162023,7.626990881804922,2.5986284063117284
2.962743943887392,134.71117805150095,10.89804236035057,2.434909904379759
2.043952054503644,124.66189608954542,16.741740207775212,2.442638642050906
2.640087833969248,125.51150423092396,12.19319572205982,2.374730302475794
2.503951750657755,105.96358278634919,10.088048140655902,2.449615745213256
2.3534108769088444,112.78646387730244,10.071322276567631,2.494714891282409
3.0023129091337637,120.26996626879998,11.419377199586982,2.330020220907835
1.4137903651396442,84.979681732718,11.917263930689964,2.4500290683135355
2.639667172882346,137.30114678288174,9.949469432316429,2.4099689516020044
1.7056996279995262,101.91866289893504,7.30999673253749,2.5117288017318837
3.495989186741957,148.75328691714756,14.103389890284893,2.3368241386732707
3.362824930208035,168.93599888921293,13.76482630295787,2.257346656981101
3.7802796165160037,157.70612279305607,14.975010840267458,2.2813724452565958
1.7144663333889427,85.47694586915549,8.308974987538669,2.428540562639517
2.6000428960575572,114.11111367504752,12.9368276665117,2.40947607600071
1.9187329218780187,108.819539219465,8.568507102912417,2.4564801087674155
7.9887573072621025,237.102232046677,27.158028635801543,1.9022840652951725
2.806392502153646,146.72739588452114,13.030109955913392,2.40188295093199
0.6710848282656645,65.16233186834494,6.083531196972723,2.5947956353682873
8.499675772359852,254.51786804886316,29.12257288290509,1.840683990501215
3.2491179956905203,143.24396126607402,17.776389820244788,2.353738809767021
2.2167811666083477,141.09667336729507,9.382295474500337,2.4400651930670025
0.6813752644103102,83.73691630956463,5.414511120359184,2.504958560985289
3.3221001504551584,160.50492080390873,13.108350115528815,2.342244328325935
5.478194401426981,199.20498718806223,26.613722074127708,2.1610816383770723
3.4955293501616813,141.32923154419578,13.48716385175848,2.322365070696537
1.1641653572010975,87.3958710661738,6.462408172555891,2.5607780403015474
1.5452812687619408,103.28886416272015,6.811427989259192,2.466460220120762
3.6135443274559593,160.2473148101896,15.596165643395217,2.312584867926801
3.912938371446259,143.55668886458741,18.48267753354131,2.2247482901437223
3.963147917762596,150.13724410280187,15.044852326765916,2.1692193677759346
6.174396094833325,229.91265598157298,22.09547143553083,2.0421691945679563
2.625756710563082,151.0254008545989,10.958545039886824,2.4712389837375026
4.992161053877561,211.07244833508162,17.36239445840156,2.065959393928391
