Attribute_RMS_Amplitude,Attribute_Dominant_Frequency,Attribute_Acoustic_Impedance,Attribute_AVO_Intercept,Attribute_Noise
52.483570765056164,27.778532642594925,8069.967771829301,0.5389180538083319,-6.751782749743816
49.56050291411321,30.665293816418107,8033.640463147182,0.48503193518202997,-1.4451867071551783
53.74205160490623,20.678395049941884,7977.80107277587,0.4842705015490232,-7.924199209999613
58.370462846135545,26.50007931904786,7929.88748290995,0.5375969553342234,-3.079615296390403
49.836131588883894,22.796347677009376,7984.566242555651,0.5418356919987822,-18.936146669537855
50.08763893731182,23.22404291819148,7956.758083168202,0.5402547836365225,2.132937073729386
59.40561355805326,22.845430857154316,7969.282186975572,0.6102968463986512,0.012054753622242368
55.597709553020245,21.967893714146626,7943.731794721313,0.6357920557913107,-8.170886310681906
49.6638712799254,24.642754081434443,7951.915475285959,0.6049825047946003,6.59245668432405
54.97443185705756,21.941741740984952,7860.156657465584,0.68695808600915,9.375701376265583
50.19457303390993,25.183455102846455,7940.2866283831045,0.5684986191919368,-16.07559864368974
50.43264437726581,24.158962385373314,7871.815322978766,0.6283816842918689,-7.627247785662142
54.220298360510434,23.530534108730706,7953.238693497249,0.614683234103873,-7.691423497872982
43.69280233890012,21.46250812332793,7802.580430986065,0.5696333472558027,-9.399031011088647
44.88281422827912,22.392835160583928,7911.428020616048,0.6712361352500794,8.294748419317484
50.943609491566725,26.32741189303437,7822.1431822845525,0.6816649814694156,-1.9382613877280352
48.93793993858877,25.50222767780792,7767.324322806233,0.775777264175151,-2.6451484131061074
55.819746092967364,21.005206908106597,7763.380236797734,0.7439660557272888,-20.038623644067535
49.95412936163359,24.174434481477764,7759.270147628302,0.6735031457455218,6.354180302092264
47.677759000401,26.069341993346,7784.244421966223,0.8296685036705822,-12.392583948534725
62.31179773015281,18.74589568524962,7776.964080124523,0.8102293790535198,0.5993263026632825
54.098158643379456,25.32332054068677,7709.962992512465,0.7904568924640374,2.7737693795819167
55.80733870775747,21.644704302082996,7725.297386171058,0.7621606792734007,13.60658595838651
48.58774709782383,25.283923998556702,7821.5391164860375,0.7376024396083813,-13.08820399119112
53.230459222224304,21.222129319159894,7788.758516262525,0.779008303438958,-30.195121558208253
56.74692688962995,18.03727521273629,7712.200486429671,0.8640531280392398,1.8384954475369486
50.676305388978406,18.50955436732803,7680.3365101039135,0.9157929791012265,18.005111815108535
58.54770305576758,23.476951598974342,7672.540918133952,0.9106228246155702,12.389463529394373
53.90290183115563,24.05264368497703,7685.371134599039,0.8208622929481689,2.096594152746258
55.68341392071706,20.501579457265915,7591.766238255908,0.8011132618197216,-4.916361856320473
54.368004686751284,25.071642939357556,7618.304285733919,0.8758711997404737,8.071225966373103
66.87141423451885,18.112933985199582,7536.069630707412,0.7920791973205656,-9.735461997044686
57.77481622022226,22.841185018080065,7627.8460389346665,0.9082735029048359,4.763577693562192
52.78478337222267,19.348616896462087,7628.692896135029,0.8962867715351752,5.0547015916662685
62.41581826217992,20.968718251177528,7560.685991801832,0.8918528599897867,10.602099074988798
52.42731472139725,23.009312771136152,7652.122689601883,0.8468414951992781,27.596600389110776
59.802937582857325,20.22910500218976,7500.780736458206,0.9636109857201629,3.9241596717876703
49.18596698852825,21.600253965328744,7477.565375593153,0.922580838413261,-5.089636257074988
52.56766094372212,25.716730630589755,7550.793031517285,0.9019337176251991,-0.25574312191994436
60.41571097055655,20.91147319362782,7580.784675570061,0.8279571288964643,-17.69075904889118
63.34505599088244,25.093895563469076,7601.560230027624,0.9812604092927377,-6.9471313108905814
60.72935240430881,19.142751686437407,7483.430236938605,1.0822381297514352,-4.09282438113104
59.512492255328,24.06672911692855,7549.397358308105,1.0875996440908535,-5.240883979345925
58.801838021548164,26.747866737100047,7482.706751550234,0.9925130121454171,1.52354872033722
53.129735198702896,14.954480211983125,7465.251377475958,0.9960066545089127,-8.224199323822006
57.13644449302819,19.925397849838134,7507.399720124246,1.060221989553838,11.210306673244714
58.64408997717264,23.994395423548728,7485.251952322092,0.9974449196391642,0.0020706491819709382
66.44277762149365,21.601572219271254,7363.322067630834,1.0729479195109264,-0.09300321138614417
63.08337168225305,23.27211756151124,7505.563005765757,1.106568025639772,-3.2789471651291784
52.75639129177229,20.29514642270605,7490.424964278074,1.1399262646235133,1.5519068385897914
63.396489130162024,22.315752041621685,7379.918400765121,1.0837957603354047,8.250982646676347
60.053268057268795,21.538298428986167,7420.856203704352,1.0887502854586704,-8.671302157109004
58.79478047268634,25.458498566425387,7415.731985603331,1.0650703943729787,-6.581164890752566
65.43655195023565,22.66871990339581,7394.12516298963,1.0775645075995726,-3.037260287766647
67.72998565166961,22.86906097642814,7343.735340348237,1.1174254573644165,-13.458709234732149
67.4262124648113,20.571916134325022,7327.928238141582,1.156858868802324,-8.192578597214977
58.76652349166993,20.29652855083674,7350.591741061272,1.1938097867008186,-4.76220873544659
61.60729330821183,20.413986639674164,7400.968691589574,1.1175088118393781,8.743891807127275
64.99833102375749,22.847852960449973,7360.0793143927385,1.241735121784959,2.62561329001925
68.40628287029529,20.35490724886834,7305.04142166152,1.1628716816820466,1.9358991136754435
61.31708452653037,22.441085641750036,7352.937149744576,1.184579421070419,8.508979621679721
62.96688519115933,27.75240737731671,7162.813865244576,1.1573984197665295,-1.3737178839939665
58.54352655003342,24.094573755279185,7353.678214015426,1.0825480579895308,3.904648499288896
58.2719580906012,20.458681600745336,7200.364750510867,1.2568518303682803,-1.0322175293249622
68.4911503715668,24.99651145159288,7260.451889950053,1.2582682578344124,2.6536234939962844
71.38296387925703,20.125332946834618,7213.928318448547,1.2160218089642347,-5.827586576115821
64.41264056677309,15.192453600797748,7196.631367480217,1.2419840945949816,-24.38817158276429
69.9589409641585,18.240421948573193,7310.9775156340065,1.272860784620124,-1.3427916218630416
66.91567303333358,15.61075100989858,7221.240294529635,1.1772473525604432,14.227481360999402
62.0457153490341,20.127631017361143,7253.75948798355,1.2371130722356714,9.262154022415924
67.23969217107769,21.19707660168475,7226.01826387926,1.3113489411578723,9.653974845911707
73.28185021566549,26.13139509099194,7244.268672194374,1.2168688980083193,12.361307218062178
65.5690184446479,22.043744961243075,7216.433662543131,1.3020853286182144,0.8865759096143744
73.72535138385044,20.367165137378308,7140.7437335515515,1.2272775650078498,1.9731570740559559
52.95487084314814,23.47481765265125,7247.133522792514,1.3260013173015197,-6.176518954343502
70.31202692476104,14.315965472255112,7165.186450697687,1.3083436460293725,-3.1607285602704978
66.78409895360551,21.619627771222035,7104.72772444628,1.236686589825457,6.157711497711416
64.99758403690215,23.189440384353027,7153.963202490129,1.3828680071844335,12.038844371688162
67.09256702401267,16.405800477326686,7243.349832464957,1.2949585782268556,-1.3944627568099954
56.83442371828854,24.238195056797537,7203.897672541025,1.2981007927139312,-4.501892648514116
65.80975484060042,21.788460652536248,7137.161679290208,1.3554341738509463,0.005279588565972928
68.82684242665886,19.493816366022564,7130.473136329072,1.4094958459264424,6.012067489291148
74.56121327022888,22.60540983668853,7125.331095113066,1.3077960613771453,-14.438548161335419
64.70813293633421,27.487207566487577,7238.863197792919,1.3680581938775211,-22.96180953137238
63.38201424546712,21.18947820019222,7147.8726596149245,1.3926649380131817,-5.505368494915835
65.03793270742945,21.357982277562975,7144.166186091947,1.4119911766307636,-12.207124259141587
72.24318223260049,19.205374390356738,7168.205590497087,1.392130659968367,-5.081401976473109
69.42658002564005,18.00476077227022,7122.798234084244,1.3707898319129153,-1.4778031881747153
65.2478569115328,23.016842967040734,7092.214996190565,1.3534533854859643,-4.532484090230134
70.57399112099637,17.929835033416,7089.799809774271,1.4046898919237985,14.524675344707454
68.60118270138733,20.685749972996394,7090.63018929694,1.3521827971330764,3.2674476460232005
73.06428873545626,19.011761714006695,7087.0856990349175,1.26498566496486,3.0047435961082836
64.81317828061677,21.85607853973829,7120.209289681672,1.43800017770806,6.22207144043402
66.78460789144822,21.39525665975158,7081.451363068512,1.4663426732761626,-11.388331177807691
66.55893186917464,23.482751674064836,7110.658372119007,1.3078270099646803,10.391117874202687
61.295515732369935,18.816678185178127,7065.309647343045,1.3801679884160294,-0.7576428653545988
70.18435868169283,19.514435870027402,7068.743894697307,1.4661455778687569,6.704806172412125
70.0967350909698,17.36584417013549,6960.517029269876,1.5424477099891032,-10.718572330401555
68.90174815270888,18.948075002397523,7102.007340260296,1.4448487288585987,-15.537587660160643
67.78497461549016,21.392423908543083,7069.428909676605,1.4114953670568378,8.178896580250287
61.959780300625845,22.511807347216575,7098.068804949086,1.4426868784886544,3.764095260975166
67.00911295994207,17.455419134024908,6899.570252401872,1.5243607996458526,-9.020515543575105
67.47144238565653,22.812564018244387,7145.167986824517,1.4269525394582925,-8.696630812746944
65.24326232600447,24.25325140838671,7030.288084986613,1.422772833273116,11.254347844147695
68.51480108682074,21.40999729838341,7089.347658579337,1.4419243061484373,-11.89411892867328
71.40500161538866,25.784200604845207,6978.767337077926,1.4215709361528621,16.426729532559634
78.87612116624092,17.817334487642214,7058.379112243715,1.4783930988091534,-9.006207346478687
70.37544211277292,16.390397627912318,6972.201569410631,1.5563615753541642,6.38391925608383
70.84457435583732,14.77463365273129,6990.970431854035,1.4939950837669767,-3.2861847574898464
69.23576153804503,24.586135155248584,7115.302011849546,1.4677818807374792,6.031874310823431
60.06219500352508,22.049084199057102,7007.663325960819,1.468211990555237,-5.441140021141926
69.56842529473755,19.907997319272727,7025.821910059804,1.4068901931643487,-1.6279290607229422
70.04396581688339,20.904202187164895,7056.362648175525,1.5312962272162707,0.4091917539572113
82.09771529765816,16.67815667429694,7035.708857637044,1.485183376910946,-10.021874557814726
68.85525361813238,27.38299132834098,7016.66802315528,1.481828926422368,7.4082434542012585
71.35720696239804,20.42529598324319,7025.774537586813,1.652128890928742,-5.132135664715852
69.70517617404705,20.358500628171363,7126.23402813325,1.5088743965469478,-2.285999153400186
64.06145792968312,22.20108784225088,7001.876654259281,1.4576528533842799,-9.943493746085123
75.64191946882353,21.461076346148033,7013.664682523327,1.4750723900021443,-25.623336587953105
73.70726838164538,20.684751268284515,7055.152558889805,1.554802446370413,-1.9102776260016903
73.91939818003699,17.637517022458624,7057.064374406811,1.5038754427679761,24.12615421612916
65.43077116467131,21.419977961746735,7060.466093345769,1.4269715230163822,7.8460428789802386
77.00198261875983,25.649070723405266,7032.535957897493,1.5453619999327264,-0.1926037973439464
62.98588937373222,24.037473966541526,6943.092519978794,1.4663500301077315,-2.6289082920826767
72.93339364748796,24.779782835296537,7081.716167690724,1.5936202977352076,0.22465892812046379
80.95217903711601,18.466377743689915,6942.687684945759,1.5539974486890387,5.4711911517521
65.0448411250953,17.03180485153707,7015.255635724515,1.4775100427544998,-11.808128153088449
67.16048543556589,19.624645718806118,6962.687503320044,1.563649522265743,11.143216946688721
70.48151261171148,20.171360790297765,6997.630293356687,1.502555564840034,7.153813154412441
67.45399097049193,23.289732245144616,7017.869658461527,1.5412071458097576,7.181857257079345
62.20299917720189,14.933527027722404,7018.252044145886,1.5220524574913514,4.384757388097273
70.28091432124764,24.604126096577467,7024.191065350889,1.4545871396113315,0.19616657693989903
64.60520290469572,19.546795935931474,7084.84948978662,1.4636585820504389,6.728612359668199
72.2601479534083,18.74631034009964,7028.067425064079,1.5461073308906779,5.918141337413781
65.26737514677848,16.997562794732623,6994.567352338093,1.4764860492920475,-3.540407109410238
77.58332944159179,15.077015630276671,7056.521487589213,1.4715004476631046,-5.73601772896901
65.88340752357865,22.519593255570783,7069.48982518324,1.4422275702955243,1.018562952619867
68.15224383109391,20.27931604853464,6950.492038637036,1.5093075238857874,15.490201514951874
73.78988166954296,16.199543405103185,7043.755224357762,1.5892410250968885,-12.391070756539008
63.5245912971728,16.195035463973507,7051.1129931484165,1.4305689982544152,-14.6752526575244
70.76970985320314,19.084543357083994,7003.501315822876,1.4828314818427628,1.6476084123651673
76.11850862940304,25.11136586137045,7089.645597766036,1.5497507706703164,0.5088770185601806
61.49265860622935,19.338707251150314,7015.993481696599,1.472521669389489,1.733416643704082
70.39742759448961,15.62200656518866,7032.565907582173,1.496331504903891,2.4395319790850025
70.71476824704145,19.408932238792335,7020.57869499584,1.4176480373826224,-2.232022546348051
73.26248639878226,19.34348628078306,7033.110350384289,1.4890839568551673,14.898634386020822
63.10356786670846,12.087259715900567,6980.770174600296,1.455058857804716,-16.009039784765157
62.61792966744631,20.03206221722964,6966.9868192269005,1.5102971364273778,-8.28497024780246
71.7587646015875,19.51993221599821,7122.272414486098,1.5168221412533882,-1.032547601490474
70.55978819060161,22.319902888331335,7003.9086913623,1.5832214233227149,-16.431888111541674
70.25011290016732,25.79745612272655,7000.547950105288,1.4788640910825759,-1.7585440443207117
70.64966153524335,23.650339966703655,6946.45946993189,1.4621608402170325,16.614701657280182
65.43406945428904,19.484785662790134,7026.34225950645,1.4514288681879417,0.2088648829596179
69.90924805281504,16.993427382022485,6996.446531979123,1.419740663709967,2.3070090571868347
70.1241560374673,28.055380992006107,7149.161074458123,1.4498638757217797,-12.601647651725802
64.99489242393079,20.535992923527807,7122.158378764,1.4135624051961801,-6.163614080394774
77.80043426100737,20.42389744941794,7042.0143974769335,1.4320011340776606,-3.75196380323937
70.74270992490476,20.334238408583534,7193.944524249924,1.4845571427976896,-3.1771509675623406
62.31609841325661,21.026100307486104,7135.457479386087,1.3633036666995109,12.816437950037686
71.45155748709305,20.024721403247195,7075.318958628373,1.4654334002526477,5.5769106072512455
63.18867406435028,18.76349337548757,6971.925593481978,1.468959874141337,-11.11457956937032
71.88793475055076,18.8712952433192,7216.921542037612,1.3917221602423713,2.4650477843200487
73.63307265991413,20.441716498132728,7038.516638417965,1.2859119932934258,4.982217484967851
63.621437746006826,18.93851335215736,7031.487595763887,1.355851367533547,11.401490385212664
72.42367436832616,18.45976422144237,7170.788835495254,1.4451894134332837,15.805406865683736
69.54985126972015,20.947804024316273,7247.690288565081,1.373153928636939,-10.150941918278686
71.47262803625428,19.89448653866698,7201.097279111435,1.3181512501993462,-8.108575112103383
76.71992003836053,25.202990184475368,7166.3976997480795,1.3365590101931277,-12.575778589146163
65.87990975713298,12.77037799053413,7174.3952002258975,1.3973735181825946,-2.3401985910698135
63.2063525195995,24.030762220420648,7193.919110869668,1.3760883454794164,4.663583744463345
62.39295288862476,24.52812431830479,7195.920177651719,1.3300796468791345,9.873345165891019
62.62429532405314,14.603992615555468,7178.892233754452,1.3168261168532827,-0.7595102364252276
66.17801167964984,19.831057161078864,7177.034043861576,1.3085881038838265,-3.1984752325484394
68.12682751316983,19.78041049224097,7175.816961650693,1.2749328727294056,1.5175799224874038
67.65946556779328,16.70846202306074,7148.501191999507,1.3945693630306315,-8.35142901630023
70.2642912660034,18.63445618202155,7179.5474951154965,1.2903027275805976,20.895387216947732
66.04319085457257,17.673727114806752,7116.443089531079,1.3597669958004266,-16.076610271180588
73.09312489247698,26.30044770359827,7203.810293325743,1.3673385279306418,1.8474057889572446
64.34693440326,23.88948053707994,7167.059516169966,1.3334264733798868,20.236062192296394
79.11334402831122,24.936540736141694,7169.195624371056,1.2540438941322536,0.06799844559997768
68.48065512905272,23.326936594572782,7241.378788046289,1.2878024240282155,-1.9003903500149446
60.90391676769018,17.815418548905413,7310.11488682865,1.2582754471690334,-3.5744542281042717
59.67021996532176,19.670268587253847,7294.681707518749,1.2060490297448603,-1.8039168176240783
67.26964034746028,22.753804115872665,7178.611056256623,1.259081877648298,13.728484746765302
63.57020461111165,17.66173693888894,7216.142666284438,1.1754239373290547,-22.11861911329507
68.0854326401565,23.510137748093157,7321.267050914608,1.28515547790788,15.334337012963255
66.70722857375026,20.69376369280496,7233.823607778959,1.1938211576792068,-14.23957152450145
63.8002324666567,20.33444331986594,7280.549491003096,1.2182768342906953,-2.6665232923441478
59.751499325654734,23.636512925611285,7328.22920915139,1.213437789377145,-4.292444202986618
56.23010535078908,22.88170456590352,7261.365703545898,1.1772718250257161,5.885532697707197
61.38845166098622,20.511844897212427,7324.217454241231,1.21038601113983,-15.981243518837475
67.71754579263185,25.11910145483912,7261.521134203365,1.1480324082195983,4.621726660819428
64.31841580004358,18.44482324735217,7307.534263832811,1.2059622188424903,20.243096232868524
56.829548046713846,23.583246335764343,7363.076999693437,1.0856131130013522,-13.631740045928105
63.732371109740086,23.562687153784108,7277.026989299207,1.1496423030015295,1.8970616761039567
64.59923800373316,20.903197905785785,7388.39118164357,1.2305790052073633,-6.619821777966091
58.05753936156652,22.859192431083308,7375.176782925057,1.0738247608983305,4.258872061930358
63.0476493696922,18.17690331085295,7413.673305722628,1.0800639434719859,0.1914777741575206
62.37031795015141,24.75226246814035,7407.2319888071615,1.1296591103790166,-6.414869090443096
56.16275827659726,21.475891149233437,7474.326533211173,1.1028595773844987,4.87872284871074
63.46299883813195,20.513315429345248,7422.558123312869,1.1012346067832048,18.04348109786743
64.27258607318434,25.279861817174872,7405.0965508765785,1.097892528574542,-1.9090379172729868
66.6767027614317,20.071607291982897,7443.042547873849,1.0948084007058538,7.197579421481819
66.32145446243122,18.011505060345144,7474.542691338985,1.1081072022106466,-12.932729578711637
53.95334270796568,17.6196900924905,7460.358526128728,1.0625754102339826,-9.564363768180087
55.94009079658716,24.160725854996226,7470.568784752055,1.0193979170772118,4.7240627788037735
62.99023357018184,18.554947633976514,7444.147553902735,1.0543815467670636,14.84116028535965
62.768176970068346,27.71457074207627,7456.892593347087,1.1049564575201258,3.5561334878565996
62.55705858742683,16.25875673737469,7430.778728615186,0.992459320475701,-3.1305803052315433
79.02646798058151,27.64866647304314,7599.338310793952,0.9394140611318633,-0.007085945766459172
62.39670560611722,23.247489138445008,7460.694185597866,1.0324666860969183,-12.504077339697176
64.99801090114359,22.379814989328676,7499.345605098175,0.95999007681435,6.045153263553668
63.86664349571453,21.091084070011025,7509.247902809114,0.8461982566117238,8.823330623234092
62.1286006856544,23.97949723577486,7601.163997390951,0.9859533053137917,-4.520903328330804
57.06890140077797,22.725783986730534,7552.990134886414,0.9054959719012885,-4.700421477595015
62.212326259388675,26.20553560681898,7641.51309578757,0.9163473437309086,2.658782296520485
54.32425206668823,23.2955884111421,7556.906561819002,0.9260179234972553,-4.367197360405955
56.77388486065017,23.46141081079808,7616.050813393679,0.9074238787064641,-0.6613261462582245
55.29949821153607,21.977584375688036,7571.916849802933,0.9217883883910314,20.997217891665155
57.90279973417488,22.95580586952598,7732.586004526506,0.852897133333671,-2.4702570074599666
68.83264691048883,24.10856678739585,7577.65237519246,0.888622993764869,-3.583401520212222
47.68780221880203,18.113462776589934,7664.284626423313,0.8382290752088424,-6.475418056351591
60.21908959695447,19.258496572412383,7692.299411792509,0.8763299562984705,7.441919714999368
48.48679358161912,25.592199047676303,7693.1713079942065,0.8582870210790213,-1.81224173218103
53.95225937137431,23.934616639303453,7675.1396820400405,0.7688239999138442,-6.49373038321426
61.51721672393918,22.929934056166378,7689.885778058211,0.857922292763869,13.213040322730121
56.153446113805344,23.597290294614172,7710.588272682555,0.7648041286606989,14.196030045136371
50.201979765410854,24.645069202320666,7713.114717165707,0.8199380726669264,-6.004235657387051
51.771956366647046,22.04360223083519,7780.770210192401,0.7857881113174116,-18.66539951360616
58.50338694085742,21.388736274747053,7855.256240270366,0.847179093648958,10.075136898369221
51.20967888481288,24.372157754443403,7729.04980857968,0.7319023030513354,-6.84629825760004
55.69914806946225,20.91066788676681,7700.667094943428,0.7133769162717086,7.906255991627686
54.59932541932809,25.13189171219116,7777.012586591986,0.7176023306960647,-19.701038177118356
50.86738250535486,18.86090312644049,7922.7162547135185,0.6911102230274836,8.925973382993092
64.59836865400278,27.117804860132892,7765.883861232705,0.7339295054659105,-12.111719292807813
56.80089234217273,25.50996813959346,7900.390978743069,0.6007493311073044,7.307641190665245
43.25765759600832,24.92224657061754,7914.716514239004,0.6164844055075,0.14273067836434106
54.067178984935495,27.164346099064453,7815.575217360182,0.6033552244754583,-9.539394193966448
49.577014944734245,29.274936516243685,7884.1517905304545,0.6918127430274877,-4.070363129267805
56.89869624715918,27.38397780175988,7949.593352497524,0.7173571472879993,6.863184569567008
48.42409017669152,18.880703838791305,7861.708919507874,0.6141122325158779,1.0589445311523424
51.5627975585069,20.627149158332546,7882.996993702812,0.5983829021325693,5.844129804724842
54.410863329267045,22.654062533321774,7876.61960758433,0.5977989548738971,19.764405845154855
